	conversation_id	lang	reply_settings	created_at	text	author_id	referenced_tweets	id	edit_history_tweet_ids	public_metrics.retweet_count	public_metrics.reply_count	public_metrics.like_count	public_metrics.quote_count	public_metrics.impression_count	in_reply_to_user_id	geo.place_id	withheld.copyright	withheld.country_codes	polarity_score	roberta_label	roberta_score	roberta_negative	roberta_neutral	roberta_positive	roberta_argmax
1091	1633299094201413632	en	everyone	2023-03-08 02:50:23+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	2985269391	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633299094201413632	['1633299094201413633']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
1092	1633298845277777920	en	everyone	2023-03-08 02:49:24+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	1147655179627630592	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633298845277777920	['1633298845277777920']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
1093	1633298439793524736	en	everyone	2023-03-08 02:47:47+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	3225510890	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633298439793524736	['1633298439793524736']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
1094	1633298308033662976	en	everyone	2023-03-08 02:47:16+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	328645570	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633298308033662976	['1633298308033662978']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
1095	1633298217654779904	en	everyone	2023-03-08 02:46:54+00:00	rt  genleetheconfed  chrisrock #chrisrocklive #chrisrocknetflix #chrisrock stumbled on chris rocks show on netflix never seen the clown	1559695141799092224	[{'type': 'retweeted', 'id': '1633243194639937537'}]	1633298217654779904	['1633298217654779912']	1	0	0	0	0					{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}	neutral		0.27695298	0.5735549	0.14949216	0.5735548734664917
1096	1633298103473172480	en	everyone	2023-03-08 02:46:27+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	1220423330857091072	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633298103473172480	['1633298103473172480']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
1097	1633298088428273664	en	everyone	2023-03-08 02:46:24+00:00	chris rock is one smart cookie he held out for a netflix payday 1 punch + 12 months  40 million deal nice#chrisrock #geniusmove #smartman #chrisrocklive #chrisrock #chrisrockoutrage #netflix #money #comedy #standup https  tco nm05rfwec5	350364625		1633298088428273664	['1633298088428273665']	0	0	0	0	101					{'neg': 0.0, 'neu': 0.887, 'pos': 0.113, 'compound': 0.5538}	positive		0.0059279134	0.1250729	0.8689992	0.868999183177948
1098	1633297900452061184	en	everyone	2023-03-08 02:45:39+00:00	rt  phonchrist chris rock jokes about michael jackson wasnt funny at all  its just funny how yall scared to talk about elvis dating an	1570048487424761856	[{'type': 'retweeted', 'id': '1632688531943354374'}]	1633297900452061184	['1633297900452061184']	144	0	0	0	0					{'neg': 0.094, 'neu': 0.651, 'pos': 0.254, 'compound': 0.5994}	negative		0.7959942	0.18417552	0.019830298	0.795994222164154
1099	1633297723452530688	en	everyone	2023-03-08 02:44:57+00:00	rt  netflixisajoke less than 24 hours  chrisrock selective outragenetflixs first live global event #chrisrocklive https  tco fpfeqtj	1311141321093120000	[{'type': 'retweeted', 'id': '1631851960268734466'}]	1633297723452530688	['1633297723452530695']	203	0	0	0	0					{'neg': 0.18, 'neu': 0.82, 'pos': 0.0, 'compound': -0.5106}	neutral		0.017292101	0.8739373	0.10877049	0.8739373087882996
1100	1633297709040910336	en	everyone	2023-03-08 02:44:53+00:00	rt  chrisrock get ready mynext standup special selective outrage will be streaming live on netflix march 4 at 10pm et 7pm pt #chrisroc	1311141321093120000	[{'type': 'retweeted', 'id': '1607051315276021760'}]	1633297709040910336	['1633297709040910337']	695	0	0	0	0					{'neg': 0.12, 'neu': 0.691, 'pos': 0.189, 'compound': 0.2263}	neutral		0.008128928	0.7536299	0.23824115	0.7536299228668213
1101	1633297680628846592	en	everyone	2023-03-08 02:44:46+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	62212656	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633297680628846592	['1633297680628846594']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
1102	1633297487552184320	en	everyone	2023-03-08 02:44:00+00:00	rt  naomisky_15 #meghanmarkle must be really worried about what #chrisrocklive said about her racism claims because someone reported that	959579313547948032	[{'type': 'retweeted', 'id': '1633289557390274561'}]	1633297487552184320	['1633297487552184320']	50	0	0	0	0					{'neg': 0.279, 'neu': 0.721, 'pos': 0.0, 'compound': -0.7645}	negative		0.76535857	0.22729757	0.007343858	0.765358567237854
1103	1633297479641776128	en	everyone	2023-03-08 02:43:59+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	1369390008038219776	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633297479641776128	['1633297479641776129']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
1104	1633297373060366336	en	everyone	2023-03-08 02:43:33+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	19697364	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633297373060366336	['1633297373060366338']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
1105	1633297354836045824	en	everyone	2023-03-08 02:43:29+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	280818481	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633297354836045824	['1633297354836045825']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
1106	1633297226012213248	en	everyone	2023-03-08 02:42:58+00:00	not #netflix issuing dmcas to people sharing the #chrisrocklive joke about the slap once it hits the internet  thats it the nytimes even reported it wordforword  #chrisrock #chrisrockselectiveoutrage #chrisrocknetflix #chrisrockoutrage	25570168		1633297226012213248	['1633297226012213248']	0	0	0	0	134					{'neg': 0.0, 'neu': 0.804, 'pos': 0.196, 'compound': 0.6808}	neutral		0.4494369	0.49801013	0.05255298	0.49801012873649597
1107	1633297189169405952	en	everyone	2023-03-08 02:42:49+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	2888876804	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633297189169405952	['1633297189169405952']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
1108	1633297121280655360	en	everyone	2023-03-08 02:42:33+00:00	rt  naomisky_15 #meghanmarkle must be really worried about what #chrisrocklive said about her racism claims because someone reported that	2701588346	[{'type': 'retweeted', 'id': '1633289557390274561'}]	1633297121280655360	['1633297121280655361']	50	0	0	0	0					{'neg': 0.279, 'neu': 0.721, 'pos': 0.0, 'compound': -0.7645}	negative		0.76535857	0.22729757	0.007343858	0.765358567237854
1109	1633296924152307712	en	everyone	2023-03-08 02:41:46+00:00	rt  naomisky_15 #meghanmarkle must be really worried about what #chrisrocklive said about her racism claims because someone reported that	1391479938121932800	[{'type': 'retweeted', 'id': '1633289557390274561'}]	1633296924152307712	['1633296924152307714']	50	0	0	0	0					{'neg': 0.279, 'neu': 0.721, 'pos': 0.0, 'compound': -0.7645}	negative		0.76535857	0.22729757	0.007343858	0.765358567237854
1110	1633296870662389760	en	everyone	2023-03-08 02:41:33+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	1676279737	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633296870662389760	['1633296870662389761']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
1111	1633296852836659200	en	everyone	2023-03-08 02:41:29+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	1577128706941779968	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633296852836659200	['1633296852836659201']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
1112	1633296459880869888	en	everyone	2023-03-08 02:39:55+00:00	rt  naomisky_15 #meghanmarkle must be really worried about what #chrisrocklive said about her racism claims because someone reported that	1372707118596333568	[{'type': 'retweeted', 'id': '1633289557390274561'}]	1633296459880869888	['1633296459880869888']	50	0	0	0	0					{'neg': 0.279, 'neu': 0.721, 'pos': 0.0, 'compound': -0.7645}	negative		0.76535857	0.22729757	0.007343858	0.765358567237854
1113	1633296413244129280	en	everyone	2023-03-08 02:39:44+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	1028412559249104896	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633296413244129280	['1633296413244129280']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
1114	1633296308428472320	en	everyone	2023-03-08 02:39:19+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	1133888001044557824	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633296308428472320	['1633296308428472320']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
1115	1633296236882042880	en	everyone	2023-03-08 02:39:02+00:00	heres what went down at  thecomedystore this weekend at the #chrisrocklive pre and post shows https  tco mxsacniop3	852973970026516480		1633296236882042880	['1633296236882042881']	4	2	28	0	9679					{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}	neutral		0.022483546	0.9285905	0.048925944	0.9285904765129089
1116	1633296224215334912	en	everyone	2023-03-08 02:38:59+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	1424516142115147776	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633296224215334912	['1633296224215334914']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
1117	1633296199427018752	en	everyone	2023-03-08 02:38:53+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	445721626	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633296199427018752	['1633296199427018759']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
1118	1633295933369901056	en	everyone	2023-03-08 02:37:50+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	1599096056	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633295933369901056	['1633295933369901058']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
1119	1633295770211471360	en	everyone	2023-03-08 02:37:11+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	2932534546	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633295770211471360	['1633295770211471361']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
1120	1633295659032821760	en	everyone	2023-03-08 02:36:44+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	1176668927407079424	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633295659032821760	['1633295659032821760']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
1121	1633295398814076928	en	everyone	2023-03-08 02:35:42+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	1364793078658326528	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633295398814076928	['1633295398814076929']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
1122	1633295250029518848	en	everyone	2023-03-08 02:35:07+00:00	rt  naomisky_15 #meghanmarkle must be really worried about what #chrisrocklive said about her racism claims because someone reported that	1362106820689592320	[{'type': 'retweeted', 'id': '1633289557390274561'}]	1633295250029518848	['1633295250029518848']	50	0	0	0	0					{'neg': 0.279, 'neu': 0.721, 'pos': 0.0, 'compound': -0.7645}	negative		0.76535857	0.22729757	0.007343858	0.765358567237854
1123	1633295097272909824	en	everyone	2023-03-08 02:34:31+00:00	rt  tasterreblanche  sagesurge he also said #chrisrockselectiveoutrage  #chrisrocklive https  tco 26mm0n2yv5	1506030122859737088	[{'type': 'retweeted', 'id': '1632830373305409538'}]	1633295097272909824	['1633295097272909825']	237	0	0	0	0					{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}	neutral		0.07427032	0.86184996	0.06387975	0.8618499636650085
1124	1633295001936441344	en	everyone	2023-03-08 02:34:08+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	742531595807002624	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633295001936441344	['1633295001936441344']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
1125	1633294442303045632	en	everyone	2023-03-08 02:31:54+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	1590214257219719168	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633294442303045632	['1633294442303045633']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
1126	1633293947115012096	en	everyone	2023-03-08 02:29:56+00:00	jada pinkett smith reacts to new chris rock stand up special on netflix   chris rock finally addresses the will smith oscars slap #chrisrocklive #chrisrockselectiveoutrage #chrisrocknetflix #willsmith https  tco 4ocijnshhy	1444820475071320064		1633293947115012096	['1633293947115012097']	1	1	12	0	460					{'neg': 0.0, 'neu': 0.834, 'pos': 0.166, 'compound': 0.6341}	neutral		0.0222849	0.72459704	0.25311804	0.7245970368385315
1127	1633293822632382464	en	everyone	2023-03-08 02:29:27+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	1237131314035167232	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633293822632382464	['1633293822632382469']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
1128	1633293691702870016	en	everyone	2023-03-08 02:28:55+00:00	rt  1_ofakindnocap chris rock we all been cheated on but we never had the person who cheated on us interview us on tv i sucked his 	1596968838125568000	[{'type': 'retweeted', 'id': '1632283297588948995'}]	1633293691702870016	['1633293691702870019']	616	0	0	0	0					{'neg': 0.315, 'neu': 0.685, 'pos': 0.0, 'compound': -0.891}	negative		0.87597626	0.11714716	0.006876567	0.8759762644767761
1129	1633293138952331264	en	everyone	2023-03-08 02:26:44+00:00	rt  naomisky_15 #meghanmarkle must be really worried about what #chrisrocklive said about her racism claims because someone reported that	1364261758416879616	[{'type': 'retweeted', 'id': '1633289557390274561'}]	1633293138952331264	['1633293138952331267']	50	0	0	0	0					{'neg': 0.279, 'neu': 0.721, 'pos': 0.0, 'compound': -0.7645}	negative		0.76535857	0.22729757	0.007343858	0.765358567237854
1130	1633293072984571904	en	everyone	2023-03-08 02:26:28+00:00	rt  1_ofakindnocap chris rock we all been cheated on but we never had the person who cheated on us interview us on tv i sucked his 	1545145724525899776	[{'type': 'retweeted', 'id': '1632283297588948995'}]	1633293072984571904	['1633293072984571905']	616	0	0	0	0					{'neg': 0.315, 'neu': 0.685, 'pos': 0.0, 'compound': -0.891}	negative		0.87597626	0.11714716	0.006876567	0.8759762644767761
1131	1633292964897206272	en	everyone	2023-03-08 02:26:02+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	1578441639776976896	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633292964897206272	['1633292964897206273']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
