	conversation_id	lang	reply_settings	created_at	clean_text	text	author_id	referenced_tweets	id	edit_history_tweet_ids	public_metrics.retweet_count	public_metrics.reply_count	public_metrics.like_count	public_metrics.impression_count	in_reply_to_user_id	geo.place_id	withheld.copyright	withheld.country_codes	geo.coordinates.type	geo.coordinates.coordinates	textblob_Polarity	textblob_Subjectivity	vader_Polarity	vader_Subjectivity	AFINN_scores	AFINN_sentiments	SentiWordNet_scores	normalized_textblob_Polarity	normalized_textblob_Subjectivity	normalized_vader_Polarity	normalized_vader_Subjectivity	normalized_AFINN_scores	normalized_SentiWordNet_scores	our_label	annotator	roberta_content	roberta_polarity	roberta_sentiment	keyword	normalized_roberta_polarity	textblob_label	vader_label	AFINN_label	SentiWordNet_label	roberta_label
25210	1633106009215442944	en	everyone	2023-03-07 22:49:46	 coltsfan_rick  gulagsheepy  petepettifogger  lucasfoxnews  claytravis  petepettifogger  dc statehood dc population  671 803  0 rep amp  0 senators  wyoming population  581 381  1 rep amp  2 senators currently  of all places  the us capitol has  t w o r  that has a not good history dating back to 1754 https  tco im8ynrhlil	"@ColtsFan_Rick @GulagSheepy @petepettifogger @LucasFoxNews @ClayTravis @petepettifogger, D.C. statehood.
- D.C. Population = 671,803. (0 Rep &amp; 0 Senators)
- Wyoming Population = 581,381 (1 Rep &amp; 2 Senators)

Currently, of all places, the 🇺🇸US Capitol has 👇
🚨 T w/o R, that has a ""not good"" history dating back to 1754. https://t.co/im8YNrhliL"	24759928	[{'type': 'replied_to', 'id': '1633227663719448580'}]	1633238540027936768	['1633238540027936768']	0	0	0	44	40668487.0						0.2333333333	0.33333333330000003	0.4404	0.083	3	positive	0.875	0.6166666667	0.33333333330000003	0.722208154	0.0926339286	0.5510204082	0.5238095238			"@user @user @user @user @user @user D.C. statehood.
- D.C. Population = 671,803. (0 Rep &amp; 0 Senators)
- Wyoming Population = 581,381 (1 Rep &amp; 2 Senators)

Currently, of all places, the 🇺🇸US Capitol has 👇
🚨 T w/o R, that has a ""not good"" history dating back to 1754. http"	-0.13909244540000001	neutral	statehood	0.4030158622	neutral	positive	neutral	neutral	neutral
24402	1633525473773772800	en	everyone	2023-03-08 17:49:57	rt  public_citizen newsflash you cant claim to support dc statehood while simultaneously overturning local laws that you just dont l	RT @Public_Citizen: NEWSFLASH: You can’t claim to support D.C. statehood while simultaneously overturning local laws that you just “don’t l…	125461129	[{'type': 'retweeted', 'id': '1633519603254009870'}]	1633525473773772800	['1633525473773772802']	18	0	0	0							0.0	0.033333333300000004	0.6908000000000001	0.341	2	positive	0.0	0.5	0.033333333300000004	0.8490250696	0.3805803571	0.5306122449	0.4126984127			RT @user NEWSFLASH: You can’t claim to support D.C. statehood while simultaneously overturning local laws that you just “don’t l…	-0.5915194154	negative	statehood	0.1017271399	neutral	positive	neutral	neutral	negative
7753	1633964101138259968	en	everyone	2023-03-09 22:52:53	no joke  folks  this is serious stuff #chatgpt has not yet lowered barriers to entry for threat actors significantly  enabling adversaries to create more targeted  personalised  and ultimately  successful attacks  the company said https  tco 2cxkp9folh	"No joke - folks - This is serious stuff. #ChatGPT has not yet lowered barriers to entry for threat actors significantly ... enabling adversaries to create more targeted, personalised, and ultimately, successful attacks,” the company said."" https://t.co/2cxKP9FOlh"	14895755		1633964101138259968	['1633964101138259972']	0	0	0	24							0.2638888889	0.8305555556	-0.3612	0.549	-1	negative	1.125	0.6319444444	0.8305555556	0.3162319575	0.6127232143	0.4693877551	0.5555555556			"No joke - folks - This is serious stuff. #ChatGPT has not yet lowered barriers to entry for threat actors significantly ... enabling adversaries to create more targeted, personalised, and ultimately, successful attacks,” the company said."" http"	-0.3627074659	negative	chatgpt	0.2541019197	positive	negative	neutral	neutral	negative
22020	1633831676555194368	en	everyone	2023-03-09 14:06:41	rt  ericmgarcia  aoc lays into the biden administration for supporting republicans bill to block dcs crime law supporting statehood 	RT @EricMGarcia: .@AOC lays into the Biden administration for supporting Republicans’ bill to block DC’s crime law. “supporting statehood,…	481703659	[{'type': 'retweeted', 'id': '1633603296035323924'}]	1633831676555194368	['1633831676555194371']	222	0	0	0							0.25	0.25	-0.1531	0.526	-2	negative	0.375	0.625	0.25	0.42162572800000003	0.5870535714	0.4489795918	0.46031746030000004			RT @user .@AOC lays into the Biden administration for supporting Republicans’ bill to block DC’s crime law. “supporting statehood,…	-0.1390924603	neutral	statehood	0.40301585230000003	positive	neutral	neutral	neutral	neutral
29267	1633874576190103552	en	everyone	2023-03-09 16:57:09	rt  nexta_tv the armed forces of ukraine confirmed the identity of the soldier who was shot for the phrase glory to ukraine he was a	"RT @nexta_tv: The Armed Forces of Ukraine confirmed the identity of the soldier who was shot for the phrase ""Glory to Ukraine!""

 He was a…"	457674423	[{'type': 'retweeted', 'id': '1633745091054432256'}]	1633874576190103552	['1633874576190103554']	1267	0	0	0							0.4	1.0	0.5423	0.226	2	positive	0.25	0.7000000000000001	1.0	0.7738161560000001	0.2522321429	0.5306122449	0.4444444444			"RT @user The Armed Forces of Ukraine confirmed the identity of the soldier who was shot for the phrase ""Glory to Ukraine!""

 He was a…"	-0.0698858947	neutral	ukraine	0.449103197	positive	positive	neutral	neutral	neutral
26264	1633877087189872640	en	everyone	2023-03-09 17:07:08	rt  mcfaul how can anyone claim with certainty that putin will use a nuclear weapon if he starts to lose even further in ukraine what evi	RT @McFaul: How can anyone claim with certainty that Putin will use a nuclear weapon if he starts to lose even further in Ukraine? What evi…	1601741073952407552	[{'type': 'retweeted', 'id': '1633873542088630272'}]	1633877087189872640	['1633877087189872640']	22	0	0	0							0.0	0.0	-0.4404	0.385	0	neutral	0.25	0.5	0.0	0.2761205368	0.4296875	0.48979591840000003	0.4444444444			RT @user How can anyone claim with certainty that Putin will use a nuclear weapon if he starts to lose even further in Ukraine? What evi…	-0.6750698686000001	negative	ukraine	0.0460876424	neutral	negative	neutral	neutral	negative
13534	1633663646500016128	en	everyone	2023-03-09 02:58:59	rt  zekegary2 n order 2 fundamentally change america the foundation which we were founded must change obama said  we r fundamentally goi	"RT @ZekeGary2: N order 2 fundamentally change America the foundation which we were founded must change. Obama said, ""we r fundamentally goi…"	1321865513287393280	[{'type': 'retweeted', 'id': '1633515560171606016'}]	1633663646500016128	['1633663646500016128']	290	0	0	0							0.0	0.0	0.0	0.0	0	neutral	1.0	0.5	0.0	0.49916434540000004	0.0	0.48979591840000003	0.5396825397			"RT @user N order 2 fundamentally change America the foundation which we were founded must change. Obama said, ""we r fundamentally goi…"	0.029991000900000002	neutral	obama	0.5156151078	neutral	neutral	neutral	neutral	neutral
16386	1633649286993903616	en	everyone	2023-03-09 02:01:56	rt  anyonewantchips the cowards who incessantly attack michelle obama  are the ones who incessantly attack jill biden  nancy pelosi amp  hill	RT @anyonewantchips: The cowards who incessantly attack Michelle Obama, are the ones who incessantly attack Jill Biden, Nancy Pelosi &amp; Hill…	1465494281423138816	[{'type': 'retweeted', 'id': '1633340633665662977'}]	1633649286993903616	['1633649286993903616']	318	0	0	0							0.0	0.0	-0.8481000000000001	0.41400000000000003	-4	negative	0.0	0.5	0.0	0.069637883	0.46205357140000003	0.4081632653	0.4126984127			RT @user The cowards who incessantly attack Michelle Obama, are the ones who incessantly attack Jill Biden, Nancy Pelosi &amp; Hill…	-0.658409059	negative	obama	0.0571827237	neutral	negative	neutral	neutral	negative
28229	1633875431379042304	en	everyone	2023-03-09 17:00:33	rt  peterbakernyt trump tells hannity on his radio show that he would have been willing to let russia take over parts of ukraine while h	"RT @peterbakernyt: Trump tells Hannity on his radio show that he would have been willing to let Russia ""take over"" parts of Ukraine while h…"	718914676902506496	[{'type': 'retweeted', 'id': '1633604224843120640'}]	1633875431379042304	['1633875431379042327']	3659	0	0	0							0.25	0.75	0.0	0.0	0	neutral	0.25	0.625	0.75	0.49916434540000004	0.0	0.48979591840000003	0.4444444444			"RT @user Trump tells Hannity on his radio show that he would have been willing to let Russia ""take over"" parts of Ukraine while h…"	-0.13909244540000001	neutral	ukraine	0.4030158622	positive	neutral	neutral	neutral	neutral
9735	1633856313556979712	en	everyone	2023-03-09 21:45:42	 mon0theist i think it has something to do with the success of chatgpt	@mon0theist I think it has something to do with the success of ChatGPT.	293643199	[{'type': 'replied_to', 'id': '1633856313556979713'}]	1633947192187662336	['1633947192187662342']	0	0	0	6	1.6034529050000003e+18						0.30000000000000004	0.0	0.5719000000000001	0.425	2	positive	0.125	0.65	0.0	0.7888072930000001	0.47433035710000004	0.5306122449	0.4285714286			@user I think it has something to do with the success of ChatGPT.	0.3539917171	positive	chatgpt	0.7313797908	positive	positive	neutral	neutral	positive
7815	1633963510739742720	en	everyone	2023-03-09 22:50:33	rt  3dvf  chatgptfornuke  chatgpt sinvite dans nuke et cre des scripts https  tco oolsug5snc chatgptfornuke what if chatgpt cou	"RT @3DVF: 🇫🇷 ChatGPTforNuke : ChatGPT s’invite dans Nuke et crée des scripts https://t.co/oolSuG5SNC
🇺🇸 ChatGPTforNuke: what if ChatGPT cou…"	1604880990886928384	[{'type': 'retweeted', 'id': '1633484462049591296'}]	1633963510739742720	['1633963510739742721']	2	0	0	0							0.0	0.0	0.1531	0.082	1	positive	0.375	0.5	0.0	0.5767029628	0.0915178571	0.5102040816	0.46031746030000004			RT @user 🇫🇷 ChatGPTforNuke : ChatGPT s’invite dans Nuke et crée des scripts http ChatGPTforNuke: what if ChatGPT cou…	-0.019997336	neutral	chatgpt	0.4823259293	neutral	neutral	neutral	neutral	neutral
7978	1633961985493573632	en	everyone	2023-03-09 22:44:29	rt  sport_nft_card launch your own chatgptlike ai chatbot in minutes have you imagined been able to own your own ai chatbotgt gt  click h	RT @sport_nft_card: Launch your own “ChatGPT-like” AI ChatBot in Minutes  Have you imagined been able to own your own AI Chatbot…&gt;&gt; Click h…	1609012124981858304	[{'type': 'retweeted', 'id': '1633439967325061120'}]	1633961985493573632	['1633961985493573633']	546	0	0	0							0.5	0.625	0.6908000000000001	0.309	2	positive	-0.125	0.75	0.625	0.8490250696	0.34486607140000003	0.5306122449	0.3968253968			RT @user Launch your own “ChatGPT-like” AI ChatBot in Minutes  Have you imagined been able to own your own AI Chatbot…&gt;&gt; Click h…	0.2542955279	positive	chatgpt	0.6649882195	positive	positive	neutral	neutral	positive
3427	1633094941730537472	en	everyone	2023-03-07 13:19:10	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	716098861	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633094941730537472	['1633094941730537472']	9130	0	0	0							0.0	0.0	0.1531	0.11800000000000001	0	neutral	0.0	0.5	0.0	0.5767029628	0.1316964286	0.48979591840000003	0.4126984127			"RT @user Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	-0.3274773955	negative	#chrisrocklive	0.27756299430000003	neutral	neutral	neutral	neutral	negative
18413	1633673535771090944	en	everyone	2023-03-09 03:38:17	rt  aaronjmate referring to isis   repryanzinke  rmt  says we cant withdraw from syria because either we fight em in syria  or well f	"RT @aaronjmate: Referring to ISIS, @RepRyanZinke (R-MT) says we can't withdraw from Syria because ""either we fight 'em in Syria, or we'll f…"	1056323614872686592	[{'type': 'retweeted', 'id': '1633627251072815108'}]	1633673535771090944	['1633673535771090944']	113	0	0	0							0.0	0.0	-0.38180000000000003	0.157	-1	negative	0.0	0.5	0.0	0.3057989364	0.1752232143	0.4693877551	0.4126984127			"RT @user Referring to ISIS, @user (R-MT) says we can't withdraw from Syria because ""either we fight 'em in Syria, or we'll f…"	-0.522665441	negative	russia	0.1475796804	neutral	negative	neutral	neutral	negative
30093	1633873891834593280	en	everyone	2023-03-09 16:54:26	rt  visegrad24 oleg and nikita  father and son  both killed in bakhmutthe father covered his son with his body  but the artillery shell	"RT @visegrad24: Oleg and Nikita, father and son, both killed in Bakhmut.

The father covered his son with his body, but the artillery shell…"	1318049884130430976	[{'type': 'retweeted', 'id': '1633808439846510594'}]	1633873891834593280	['1633873891834593285']	2470	0	0	0							-0.2	0.0	-0.6705	0.257	-3	negative	0.0	0.4	0.0	0.15958470500000002	0.2868303571	0.4285714286	0.4126984127			"RT @user Oleg and Nikita, father and son, both killed in Bakhmut.

The father covered his son with his body, but the artillery shell…"	-0.6410769224	negative	ukraine	0.0687248678	neutral	negative	neutral	neutral	negative
12519	1633668583216623616	en	everyone	2023-03-09 03:18:36	rt  oscarandbernie  gregrubini obama pushed comey out to stop hillary after seth rich was whacked with a silencer as he leaked a flash dri	RT @OscarandBernie: @GregRubini Obama pushed Comey out to stop Hillary after Seth Rich was whacked with a silencer as he leaked a flash dri…	1518805447918108672	[{'type': 'retweeted', 'id': '1223477296373256195'}]	1633668583216623616	['1633668583216623617']	0	0	0	0							0.375	0.75	0.0258	0.403	0	neutral	-0.25	0.6875	0.75	0.5122309445000001	0.4497767857	0.48979591840000003	0.380952381			RT @user @user Obama pushed Comey out to stop Hillary after Seth Rich was whacked with a silencer as he leaked a flash dri…	-0.3969304562	negative	obama	0.2313114989	positive	neutral	neutral	neutral	negative
25777	1633037532903481344	en	everyone	2023-03-07 09:50:41	 baren94817960 i wonder how these ppl even dare to speak about secure  stable and sovereign iraq after personally having destroyed iraqs statehood and economy sovereign iraq my ass https  tco 20ctmvrc3h	"@Baren94817960 I wonder how these ppl even dare to speak about secure, stable and sovereign Iraq after PERSONALLY having destroyed Iraq's statehood and economy. ""Sovereign Iraq"" my ass. https://t.co/20cTMvrc3h"	2373616566	[{'type': 'replied_to', 'id': '1633041267134283776'}]	1633042476838559744	['1633042476838559745']	0	0	2	16	1.292309957e+18						0.2	0.45	0.1027	0.291	1	positive	-0.125	0.6000000000000001	0.45	0.5511775133	0.3247767857	0.5102040816	0.3968253968			"@user I wonder how these ppl even dare to speak about secure, stable and sovereign Iraq after PERSONALLY having destroyed Iraq's statehood and economy. ""Sovereign Iraq"" my ass. http"	-0.7211322784	negative	statehood	0.015412891500000001	neutral	neutral	neutral	neutral	negative
10147	1633944091011457024	en	everyone	2023-03-09 21:33:23	friend asked me for help 2 days ago  needed to optimise 1 query that was taking 8s we tried for few like 2 hours to crack it og style  then asked chatgpt to take a crack at it after like 3 4 iterations and some sugar added by me we reached thisreduced load times to 12s https  tco yikwbfzuta https  tco i0a0bgft41	"Friend asked me for help 2 days ago, needed to optimise 1 query that was taking 8s. 

We tried for few like 2 hours to crack it og style, then asked chatgpt to take a crack at it. After like 3/4 iterations and some sugar added by me we reached this.

Reduced load times to 1-2s. https://t.co/yIKWbfZUTA https://t.co/I0A0bgFT41"	794210737086484480	[{'type': 'quoted', 'id': '1633939849752514562'}]	1633944091011457024	['1633944091011457024']	1	1	8	1414							0.0	0.0	0.9217000000000001	0.36	8	positive	1.0	0.5	0.0	0.9659660674	0.40178571430000004	0.6530612245	0.5396825397			"Friend asked me for help 2 days ago, needed to optimise 1 query that was taking 8s. 

We tried for few like 2 hours to crack it og style, then asked chatgpt to take a crack at it. After like 3/4 iterations and some sugar added by me we reached this.

Reduced load times to 1-2s. http http"	-0.0199973378	neutral	chatgpt	0.4823259281	neutral	positive	positive	neutral	neutral
3192	1633111037070254080	en	everyone	2023-03-07 14:23:07	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	1132473642	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633111037070254080	['1633111037070254083']	9130	0	0	0							0.0	0.0	0.1531	0.11800000000000001	0	neutral	0.0	0.5	0.0	0.5767029628	0.1316964286	0.48979591840000003	0.4126984127			"RT @user Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	-0.3274773955	negative	#chrisrocklive	0.27756299430000003	neutral	neutral	neutral	neutral	negative
19127	1633672155069030400	en	everyone	2023-03-09 03:32:48	rt  antiwarcom pentagon blocks us from sharing info on alleged russian war crimes with iccthe pentagon is worried that prosecuting russia	"RT @Antiwarcom: Pentagon Blocks US From Sharing Info on Alleged Russian War Crimes With ICC
The Pentagon is worried that prosecuting Russia…"	1013712898328334336	[{'type': 'retweeted', 'id': '1633649913652482049'}]	1633672155069030400	['1633672155069030406']	12	0	0	0							-0.05	0.05	-0.8658	0.582	-9	negative	0.0	0.47500000000000003	0.05	0.060673588300000005	0.6495535714	0.306122449	0.4126984127			"RT @user Pentagon Blocks US From Sharing Info on Alleged Russian War Crimes With ICC
The Pentagon is worried that prosecuting Russia…"	-0.4053213	negative	russia	0.2257237095	neutral	negative	negative	neutral	negative
